Log file open, 11/20/22 16:05:22
[2022.11.20-15.05.25:019][  0]LogInit: FStereoShaderAspects: --- StereoAspects begin ---
[2022.11.20-15.05.25:020][  0]LogInit: FStereoShaderAspects: Platform=PCD3D_SM6 (49)
[2022.11.20-15.05.25:020][  0]LogInit: FStereoShaderAspects: bInstancedStereo = 0
[2022.11.20-15.05.25:020][  0]LogInit: FStereoShaderAspects: bMobilePlatform = 0
[2022.11.20-15.05.25:020][  0]LogInit: FStereoShaderAspects: bMobilePostprocessing = 1
[2022.11.20-15.05.25:020][  0]LogInit: FStereoShaderAspects: bMobileMultiView = 0
[2022.11.20-15.05.25:020][  0]LogInit: FStereoShaderAspects: bMultiViewportCapable = 1
[2022.11.20-15.05.25:020][  0]LogInit: FStereoShaderAspects: bInstancedStereoNative = 0
[2022.11.20-15.05.25:020][  0]LogInit: FStereoShaderAspects: ---
[2022.11.20-15.05.25:020][  0]LogInit: FStereoShaderAspects: bMobileMultiViewCoreSupport = 0
[2022.11.20-15.05.25:020][  0]LogInit: FStereoShaderAspects: bMobileMultiViewNative = 0
[2022.11.20-15.05.25:020][  0]LogInit: FStereoShaderAspects: bMobileMultiViewFallback = 0
[2022.11.20-15.05.25:020][  0]LogInit: FStereoShaderAspects: ---
[2022.11.20-15.05.25:020][  0]LogInit: FStereoShaderAspects: bInstancedMultiViewportEnabled = 0
[2022.11.20-15.05.25:020][  0]LogInit: FStereoShaderAspects: bInstancedStereoEnabled = 0
[2022.11.20-15.05.25:020][  0]LogInit: FStereoShaderAspects: bMobileMultiViewEnabled = 0
[2022.11.20-15.05.25:020][  0]LogInit: FStereoShaderAspects: --- StereoAspects end ---
[2022.11.20-15.05.26:729][  0]LogSlate: Using FreeType 2.10.0
[2022.11.20-15.05.26:730][  0]LogSlate: SlateFontServices - WITH_FREETYPE: 1, WITH_HARFBUZZ: 1
[2022.11.20-15.05.26:768][  0]LogAssetRegistry: FAssetRegistry took 0.0154 seconds to start up
[2022.11.20-15.05.26:774][  0]LogEditorDomain: Display: EditorDomain is Disabled
[2022.11.20-15.05.26:955][  0]LogTexture: Display: Texture Encode Speed: FinalIfAvailable (editor).
[2022.11.20-15.05.27:422][  0]LogInit: Selected Device Profile: [WindowsEditor]
[2022.11.20-15.05.27:422][  0]LogDeviceProfileManager: Available device profiles:
[2022.11.20-15.05.27:422][  0]LogDeviceProfileManager: 	[000008D2D7A45E00][000008D2D0313000 52] GlobalDefaults, 
[2022.11.20-15.05.27:422][  0]LogDeviceProfileManager: 	[000008D2D7A45A00][000008D2CF392800 52] Windows, 
[2022.11.20-15.05.27:422][  0]LogDeviceProfileManager: 	[000008D2D7A47E00][000008D2CF712800 52] WindowsEditor, 
[2022.11.20-15.05.27:422][  0]LogDeviceProfileManager: 	[000008D2D7A46C00][000008D2CFD0C800 52] WindowsServer, 
[2022.11.20-15.05.27:422][  0]LogDeviceProfileManager: 	[000008D2D7A46800][000008D2D252A000 52] WindowsClient, 
[2022.11.20-15.05.27:422][  0]LogDeviceProfileManager: 	[000008D2D7A45C00][000008D2D02D0000 52] IOS, 
[2022.11.20-15.05.27:422][  0]LogDeviceProfileManager: 	[000008D2D7A47600][000008D2C4F87800 52] iPadAir2, 
[2022.11.20-15.05.27:422][  0]LogDeviceProfileManager: 	[000008D2D7A48C00][000008D2CFD07800 52] IPadPro, 
[2022.11.20-15.05.27:422][  0]LogDeviceProfileManager: 	[000008D2D7A48E00][000008D2D02D5000 52] iPadAir3, 
[2022.11.20-15.05.27:422][  0]LogDeviceProfileManager: 	[000008D2D7A48200][000008D2D2ADC800 52] iPadAir4, 
[2022.11.20-15.05.27:422][  0]LogDeviceProfileManager: 	[000008D2D7A48600][000008D2D7EA0000 52] iPadAir5, 
[2022.11.20-15.05.27:422][  0]LogDeviceProfileManager: 	[000008D2D7A47400][000008D2D7EA5000 52] iPadMini4, 
[2022.11.20-15.05.27:422][  0]LogDeviceProfileManager: 	[000008D2D7A47C00][000008D2D7EA7800 52] iPadMini5, 
[2022.11.20-15.05.27:422][  0]LogDeviceProfileManager: 	[000008D2D7A47A00][000008D2D7EAA000 52] iPadMini6, 
[2022.11.20-15.05.27:422][  0]LogDeviceProfileManager: 	[000008D2D7A4AA00][000008D2D7F40000 52] iPhone6S, 
[2022.11.20-15.05.27:422][  0]LogDeviceProfileManager: 	[000008D2D7A4AC00][000008D2D7F42800 52] iPhone7, 
[2022.11.20-15.05.27:422][  0]LogDeviceProfileManager: 	[000008D2D7A4AE00][000008D2D7F45000 52] iPodTouch7, 
[2022.11.20-15.05.27:422][  0]LogDeviceProfileManager: 	[000008D2D7A49000][000008D2D7F4A000 52] iPhone6SPlus, 
[2022.11.20-15.05.27:422][  0]LogDeviceProfileManager: 	[000008D2D7A49A00][000008D2D7F4C800 52] iPhone7Plus, 
[2022.11.20-15.05.27:422][  0]LogDeviceProfileManager: 	[000008D2D7A46E00][000008D2D2ADA000 52] iPhoneSE, 
[2022.11.20-15.05.27:422][  0]LogDeviceProfileManager: 	[000008D2D7A46600][000008D2D7EAC800 52] iPhone8, 
[2022.11.20-15.05.27:422][  0]LogDeviceProfileManager: 	[000008D2D7A49800][000008D2D7F47800 52] iPhone8Plus, 
[2022.11.20-15.05.27:422][  0]LogDeviceProfileManager: 	[000008D2D7A4A600][000008D2D7F10000 52] iPhoneX, 
[2022.11.20-15.05.27:422][  0]LogDeviceProfileManager: 	[000008D2D7A49600][000008D2D7F15000 52] iPhoneXS, 
[2022.11.20-15.05.27:422][  0]LogDeviceProfileManager: 	[000008D2D7A4A800][000008D2D7F17800 52] iPhoneXSMax, 
[2022.11.20-15.05.27:422][  0]LogDeviceProfileManager: 	[000008D2D7A47800][000008D2D7F1A000 52] iPhoneXR, 
[2022.11.20-15.05.27:422][  0]LogDeviceProfileManager: 	[000008D2D7A49E00][000008D2D7F1C800 52] iPhone11, 
[2022.11.20-15.05.27:422][  0]LogDeviceProfileManager: 	[000008D2D7A4A400][000008D2D7EA2800 52] iPhone11Pro, 
[2022.11.20-15.05.27:422][  0]LogDeviceProfileManager: 	[000008D2D7A47200][000008D2D7E90000 52] iPhone11ProMax, 
[2022.11.20-15.05.27:422][  0]LogDeviceProfileManager: 	[000008D2D7A48800][000008D2D7E95000 52] iPhoneSE2, 
[2022.11.20-15.05.27:422][  0]LogDeviceProfileManager: 	[000008D2D7A4A200][000008D2D7E97800 52] iPhone12Mini, 
[2022.11.20-15.05.27:422][  0]LogDeviceProfileManager: 	[000008D2D7A48400][000008D2D7E9A000 52] iPhone12, 
[2022.11.20-15.05.27:422][  0]LogDeviceProfileManager: 	[000008D2D7A4A000][000008D2D7E9C800 52] iPhone12Pro, 
[2022.11.20-15.05.27:422][  0]LogDeviceProfileManager: 	[000008D2D7A49400][000008D2D7F12800 52] iPhone12ProMax, 
[2022.11.20-15.05.27:422][  0]LogDeviceProfileManager: 	[000008D2D7A4B000][000008D2D7F20000 52] iPhone13Mini, 
[2022.11.20-15.05.27:422][  0]LogDeviceProfileManager: 	[000008D2D7A46400][000008D2D7F25000 52] iPhone13, 
[2022.11.20-15.05.27:422][  0]LogDeviceProfileManager: 	[000008D2D7A49C00][000008D2D7F27800 52] iPhone13Pro, 
[2022.11.20-15.05.27:422][  0]LogDeviceProfileManager: 	[000008D2D7A46000][000008D2D7F2A000 52] iPhone13ProMax, 
[2022.11.20-15.05.27:422][  0]LogDeviceProfileManager: 	[000008D2D7A4B800][000008D2D7F2C800 52] iPhoneSE3, 
[2022.11.20-15.05.27:422][  0]LogDeviceProfileManager: 	[000008D2D7A48A00][000008D2D7E92800 52] iPhone14, 
[2022.11.20-15.05.27:422][  0]LogDeviceProfileManager: 	[000008D2D7A4BA00][000008D2D7F30000 52] iPhone14Plus, 
[2022.11.20-15.05.27:422][  0]LogDeviceProfileManager: 	[000008D2D7A4BE00][000008D2D7F35000 52] iPhone14Pro, 
[2022.11.20-15.05.27:422][  0]LogDeviceProfileManager: 	[000008D2D7A4C000][000008D2D7F37800 52] iPhone14ProMax, 
[2022.11.20-15.05.27:422][  0]LogDeviceProfileManager: 	[000008D2D7A4B200][000008D2D7F3A000 52] iPadPro105, 
[2022.11.20-15.05.27:422][  0]LogDeviceProfileManager: 	[000008D2D7A4B400][000008D2D7F3C800 52] iPadPro129, 
[2022.11.20-15.05.27:422][  0]LogDeviceProfileManager: 	[000008D2D7A45200][000008D2D7F22800 52] iPadPro97, 
[2022.11.20-15.05.27:422][  0]LogDeviceProfileManager: 	[000008D2D7A4C800][000008D2D7F60000 52] iPadPro2_129, 
[2022.11.20-15.05.27:422][  0]LogDeviceProfileManager: 	[000008D2D7A48000][000008D2D7F65000 52] iPad5, 
[2022.11.20-15.05.27:422][  0]LogDeviceProfileManager: 	[000008D2D7A4CA00][000008D2D7F67800 52] iPad6, 
[2022.11.20-15.05.27:422][  0]LogDeviceProfileManager: 	[000008D2D7A4CE00][000008D2D7F6A000 52] iPad7, 
[2022.11.20-15.05.27:422][  0]LogDeviceProfileManager: 	[000008D2D7A4D000][000008D2D7F6C800 52] iPad8, 
[2022.11.20-15.05.27:422][  0]LogDeviceProfileManager: 	[000008D2D7A4C200][000008D2D7F32800 52] iPad9, 
[2022.11.20-15.05.27:422][  0]LogDeviceProfileManager: 	[000008D2D7A4C400][000008D2D7F70000 52] iPad10, 
[2022.11.20-15.05.27:422][  0]LogDeviceProfileManager: 	[000008D2D7A47000][000008D2D7F75000 52] iPadPro11, 
[2022.11.20-15.05.27:422][  0]LogDeviceProfileManager: 	[000008D2D7A4D800][000008D2D7F77800 52] iPadPro2_11, 
[2022.11.20-15.05.27:422][  0]LogDeviceProfileManager: 	[000008D2D7A49200][000008D2D7F7A000 52] iPadPro3_11, 
[2022.11.20-15.05.27:422][  0]LogDeviceProfileManager: 	[000008D2D7A4DA00][000008D2D7F7C800 52] iPadPro4_11, 
[2022.11.20-15.05.27:422][  0]LogDeviceProfileManager: 	[000008D2D7A4DE00][000008D2D7F62800 52] iPadPro3_129, 
[2022.11.20-15.05.27:422][  0]LogDeviceProfileManager: 	[000008D2D7A4E000][000008D2D7F80000 52] iPadPro4_129, 
[2022.11.20-15.05.27:422][  0]LogDeviceProfileManager: 	[000008D2D7A4D200][000008D2D7F85000 52] iPadPro5_129, 
[2022.11.20-15.05.27:422][  0]LogDeviceProfileManager: 	[000008D2D7A4D400][000008D2D7F87800 52] iPadPro6_129, 
[2022.11.20-15.05.27:422][  0]LogDeviceProfileManager: 	[000008D2D7A4B600][000008D2D7F8A000 52] AppleTV, 
[2022.11.20-15.05.27:422][  0]LogDeviceProfileManager: 	[000008D2D7A4E800][000008D2D7F8C800 52] AppleTV4K, 
[2022.11.20-15.05.27:422][  0]LogDeviceProfileManager: 	[000008D2D7A4BC00][000008D2D7F72800 52] AppleTV2_4K, 
[2022.11.20-15.05.27:422][  0]LogDeviceProfileManager: 	[000008D2D7A4EA00][000008D2D7F90000 52] TVOS, 
[2022.11.20-15.05.27:422][  0]LogDeviceProfileManager: 	[000008D2D7A4EE00][000008D2D7F97800 52] Mac, 
[2022.11.20-15.05.27:422][  0]LogDeviceProfileManager: 	[000008D2D7A4FE00][000008D2D7F95000 52] MacEditor, 
[2022.11.20-15.05.27:422][  0]LogDeviceProfileManager: 	[000008D2D7A4DC00][000008D2D7F9A000 52] MacClient, 
[2022.11.20-15.05.27:422][  0]LogDeviceProfileManager: 	[000008D2D7A4EC00][000008D2D7F9C800 52] MacServer, 
[2022.11.20-15.05.27:422][  0]LogDeviceProfileManager: 	[000008D2D7FE0200][000008D2D7FB0000 52] Linux, 
[2022.11.20-15.05.27:422][  0]LogDeviceProfileManager: 	[000008D2D7FE0400][000008D2D7FB2800 52] LinuxEditor, 
[2022.11.20-15.05.27:422][  0]LogDeviceProfileManager: 	[000008D2D7FE1400][000008D2D7FB7800 52] LinuxArm64Editor, 
[2022.11.20-15.05.27:422][  0]LogDeviceProfileManager: 	[000008D2D7FE0E00][000008D2D7FBA000 52] LinuxArm64, 
[2022.11.20-15.05.27:422][  0]LogDeviceProfileManager: 	[000008D2D7FE1800][000008D2D7FBC800 52] LinuxClient, 
[2022.11.20-15.05.27:422][  0]LogDeviceProfileManager: 	[000008D2D7FE0A00][000008D2D7F82800 52] LinuxArm64Client, 
[2022.11.20-15.05.27:422][  0]LogDeviceProfileManager: 	[000008D2D7FE1E00][000008D2D7FB5000 52] LinuxServer, 
[2022.11.20-15.05.27:422][  0]LogDeviceProfileManager: 	[000008D2D7FE1600][000008D2D7FA0000 52] LinuxArm64Server, 
[2022.11.20-15.05.27:422][  0]LogDeviceProfileManager: 	[000008D2D7FE2000][000008D2D7FA5000 52] Android, 
[2022.11.20-15.05.27:422][  0]LogDeviceProfileManager: 	[000008D2D7FE1000][000008D2D7FA7800 52] Android_Preview_OpenGL, 
[2022.11.20-15.05.27:422][  0]LogDeviceProfileManager: 	[000008D2D7FE1A00][000008D2D7FAA000 52] Android_Preview_Vulkan, 
[2022.11.20-15.05.27:422][  0]LogDeviceProfileManager: 	[000008D2D7FE0000][000008D2D7FAC800 52] Android_Low, 
[2022.11.20-15.05.27:422][  0]LogDeviceProfileManager: 	[000008D2D7FE2800][000008D2D7F92800 52] Android_Mid, 
[2022.11.20-15.05.27:422][  0]LogDeviceProfileManager: 	[000008D2D7FE1200][000008D2D7F50000 52] Android_High, 
[2022.11.20-15.05.27:422][  0]LogDeviceProfileManager: 	[000008D2D7FE2A00][000008D2D7F55000 52] Android_Default, 
[2022.11.20-15.05.27:422][  0]LogDeviceProfileManager: 	[000008D2D7FE2E00][000008D2D7F57800 52] Android_Adreno4xx, 
[2022.11.20-15.05.27:422][  0]LogDeviceProfileManager: 	[000008D2D7FE3000][000008D2D7F5A000 52] Android_Adreno5xx_Low, 
[2022.11.20-15.05.27:422][  0]LogDeviceProfileManager: 	[000008D2D7FE2200][000008D2D7F5C800 52] Android_Adreno5xx, 
[2022.11.20-15.05.27:422][  0]LogDeviceProfileManager: 	[000008D2D7FE2400][000008D2D7FA2800 52] Android_Adreno6xx, 
[2022.11.20-15.05.27:422][  0]LogDeviceProfileManager: 	[000008D2D7FE0800][000008D2D7FF0000 52] Android_Adreno6xx_Vulkan, 
[2022.11.20-15.05.27:422][  0]LogDeviceProfileManager: 	[000008D2D7FE3800][000008D2D7FF5000 52] Android_Adreno7xx, 
[2022.11.20-15.05.27:422][  0]LogDeviceProfileManager: 	[000008D2D7FE0C00][000008D2D7FF7800 52] Android_Adreno7xx_Vulkan, 
[2022.11.20-15.05.27:423][  0]LogDeviceProfileManager: 	[000008D2D7FE3A00][000008D2D7FFA000 52] Android_Mali_T6xx, 
[2022.11.20-15.05.27:423][  0]LogDeviceProfileManager: 	[000008D2D7FE3E00][000008D2D7FFC800 52] Android_Mali_T7xx, 
[2022.11.20-15.05.27:423][  0]LogDeviceProfileManager: 	[000008D2D7FE4000][000008D2D7F52800 52] Android_Mali_T8xx, 
[2022.11.20-15.05.27:423][  0]LogDeviceProfileManager: 	[000008D2D7FE3200][000008D2D7FC0000 52] Android_Mali_G71, 
[2022.11.20-15.05.27:423][  0]LogDeviceProfileManager: 	[000008D2D7FE3400][000008D2D7FC5000 52] Android_Mali_G72, 
[2022.11.20-15.05.27:423][  0]LogDeviceProfileManager: 	[000008D2D7FE1C00][000008D2D7FC7800 52] Android_Mali_G72_Vulkan, 
[2022.11.20-15.05.27:423][  0]LogDeviceProfileManager: 	[000008D2D7FE4800][000008D2D7FCA000 52] Android_Mali_G76, 
[2022.11.20-15.05.27:423][  0]LogDeviceProfileManager: 	[000008D2D7FE0600][000008D2D7FCC800 52] Android_Mali_G76_Vulkan, 
[2022.11.20-15.05.27:423][  0]LogDeviceProfileManager: 	[000008D2D7FE4A00][000008D2D7FF2800 52] Android_Mali_G77, 
[2022.11.20-15.05.27:423][  0]LogDeviceProfileManager: 	[000008D2D7FE4E00][000008D2D7FD0000 52] Android_Mali_G77_Vulkan, 
[2022.11.20-15.05.27:423][  0]LogDeviceProfileManager: 	[000008D2D7FE5000][000008D2D7FD5000 52] Android_Mali_G78, 
[2022.11.20-15.05.27:423][  0]LogDeviceProfileManager: 	[000008D2D7FE4200][000008D2D7FD7800 52] Android_Mali_G78_Vulkan, 
[2022.11.20-15.05.27:423][  0]LogDeviceProfileManager: 	[000008D2D7FE4400][000008D2D7FDA000 52] Android_Mali_G710, 
[2022.11.20-15.05.27:423][  0]LogDeviceProfileManager: 	[000008D2D7FE2600][000008D2D7FDC800 52] Android_Mali_G710_Vulkan, 
[2022.11.20-15.05.27:423][  0]LogDeviceProfileManager: 	[000008D2D7FE5800][000008D2D7FC2800 52] Android_Xclipse_920, 
[2022.11.20-15.05.27:423][  0]LogDeviceProfileManager: 	[000008D2D7FE2C00][000008D2D8A10000 52] Android_Xclipse_920_Vulkan, 
[2022.11.20-15.05.27:423][  0]LogDeviceProfileManager: 	[000008D2D7FE5A00][000008D2D8A15000 52] Android_Vulkan_SM5, 
[2022.11.20-15.05.27:423][  0]LogDeviceProfileManager: 	[000008D2D7FE5E00][000008D2D8A17800 52] Android_PowerVR_G6xxx, 
[2022.11.20-15.05.27:423][  0]LogDeviceProfileManager: 	[000008D2D7FE6000][000008D2D8A1A000 52] Android_PowerVR_GT7xxx, 
[2022.11.20-15.05.27:423][  0]LogDeviceProfileManager: 	[000008D2D7FE5200][000008D2D8A1C800 52] Android_PowerVR_GE8xxx, 
[2022.11.20-15.05.27:423][  0]LogDeviceProfileManager: 	[000008D2D7FE6A00][000008D2D7FD2800 52] Android_PowerVR_GM9xxx, 
[2022.11.20-15.05.27:423][  0]LogDeviceProfileManager: 	[000008D2D7FE5600][000008D2D8A20000 52] Android_PowerVR_GM9xxx_Vulkan, 
[2022.11.20-15.05.27:423][  0]LogDeviceProfileManager: 	[000008D2D7FE6800][000008D2D8A25000 52] Android_TegraK1, 
[2022.11.20-15.05.27:423][  0]LogDeviceProfileManager: 	[000008D2D7FE6200][000008D2D8A27800 52] Android_Unknown_Vulkan, 
[2022.11.20-15.05.27:423][  0]LogDeviceProfileManager: 	[000008D2D7FE7000][000008D2D8A2A000 52] Oculus_Quest, 
[2022.11.20-15.05.27:423][  0]LogDeviceProfileManager: 	[000008D2D7FE6400][000008D2D8A2C800 52] Oculus_Quest2, 
[2022.11.20-15.05.27:423][  0]LogDeviceProfileManager: 	[000008D2D7FE6600][000008D2D8A12800 52] HoloLens, 
[2022.11.20-15.05.27:423][  0]LogDeviceProfileManager: Active device profile: [000008D2D7A47E00][000008D2CF712800 52] WindowsEditor
[2022.11.20-15.05.27:423][  0]LogCsvProfiler: Display: Metadata set : deviceprofile="WindowsEditor"
[2022.11.20-15.05.27:423][  0]LogShaderCompilers: Display: Compiling shader autogen file: D:/Unreal projects/My3DPlatformer 5.1/Intermediate/ShaderAutogen/PCD3D_SM5/AutogenShaderHeaders.ush
[2022.11.20-15.05.27:428][  0]LogShaderCompilers: Display: Autogen file is unchanged, skipping write.
[2022.11.20-15.05.27:428][  0]LogShaderCompilers: Display: Compiling shader autogen file: D:/Unreal projects/My3DPlatformer 5.1/Intermediate/ShaderAutogen/PCD3D_ES3_1/AutogenShaderHeaders.ush
[2022.11.20-15.05.27:432][  0]LogShaderCompilers: Display: Autogen file is unchanged, skipping write.
[2022.11.20-15.05.27:435][  0]LogTurnkeySupport: Turnkey Platform: Android: (Status=Invalid, Allowed_Sdk=r25b, Current_Sdk=r21e, Allowed_AutoSdk=r25b, Current_AutoSdk=, Flags="InstalledSdk_InvalidVersionExists, Platform_ValidHostPrerequisites")
[2022.11.20-15.05.27:435][  0]LogTurnkeySupport: Turnkey Platform: IOS: (Status=Invalid, MinAllowed_Sdk=1100.0.0.0, MaxAllowed_Sdk=1499.0, Current_Sdk=, Allowed_AutoSdk=13.3, Current_AutoSdk=, Flags="Platform_ValidHostPrerequisites")
[2022.11.20-15.05.27:435][  0]LogTurnkeySupport: Turnkey Platform: Linux: (Status=Invalid, Allowed_Sdk=v20_clang-13.0.1-centos7, Current_Sdk=, Allowed_AutoSdk=v20_clang-13.0.1-centos7, Current_AutoSdk=, Flags="Platform_ValidHostPrerequisites")
[2022.11.20-15.05.27:435][  0]LogTurnkeySupport: Turnkey Platform: LinuxArm64: (Status=Invalid, Allowed_Sdk=v20_clang-13.0.1-centos7, Current_Sdk=, Allowed_AutoSdk=v20_clang-13.0.1-centos7, Current_AutoSdk=, Flags="Platform_ValidHostPrerequisites")
[2022.11.20-15.05.27:435][  0]LogTurnkeySupport: Turnkey Platform: Win64: (Status=Valid, MinAllowed_Sdk=10.0.00000.0, MaxAllowed_Sdk=10.9.99999.0, Current_Sdk=10.0.19041.0, Allowed_AutoSdk=10.0.18362.0, Current_AutoSdk=, Flags="InstalledSdk_ValidVersionExists")
[2022.11.20-15.05.27:437][  0]LogTurnkeySupport: Running Turnkey device detection: ' -ScriptsForProject="D:/Unreal projects/My3DPlatformer 5.1/My3DPlatformer.uproject" Turnkey -utf8output -WaitForUATMutex -command=VerifySdk -ReportFilename="D:/Unreal projects/My3DPlatformer 5.1/Intermediate/TurnkeyReport_1.log" -log="D:/Unreal projects/My3DPlatformer 5.1/Intermediate/TurnkeyLog_1.log" -project="D:/Unreal projects/My3DPlatformer 5.1/My3DPlatformer.uproject"  -Device=Win64@DESKTOP-PVKNRR2'
[2022.11.20-15.05.27:437][  0]LogMonitoredProcess: Running Serialized UAT: [ cmd.exe /c ""E:/Program Files/Epic Games/UE_5.1/Engine/Build/BatchFiles/RunUAT.bat"  -ScriptsForProject="D:/Unreal projects/My3DPlatformer 5.1/My3DPlatformer.uproject" Turnkey -utf8output -WaitForUATMutex -command=VerifySdk -ReportFilename="D:/Unreal projects/My3DPlatformer 5.1/Intermediate/TurnkeyReport_1.log" -log="D:/Unreal projects/My3DPlatformer 5.1/Intermediate/TurnkeyLog_1.log" -project="D:/Unreal projects/My3DPlatformer 5.1/My3DPlatformer.uproject"  -Device=Win64@DESKTOP-PVKNRR2" -nocompile -nocompileuat ]
[2022.11.20-15.05.27:474][  0]LogTexture: Display: Oodle Texture Encode Speed settings: Fast: RDO Off Lambda=0, Effort=Normal Final: RDO Off Lambda=0, Effort=Normal
